Model Year,Represented Test Veh Make,Represented Test Veh Model,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Drive System Code
2016,Mercedes-Benz,G 550,Truck,416,8,R
2016,Mercedes-Benz,G 550,Truck,416,8,R
2016,Mercedes-Benz,G 550,Truck,416,8,R
2016,Mercedes-Benz,GL 350 BLUETEC 4MATIC,Truck,240,6,R
2016,Mercedes-Benz,GL 350 BLUETEC 4MATIC,Truck,240,6,R
2016,Mercedes-Benz,GL 350 BLUETEC 4MATIC,Truck,240,6,R
2016,Mercedes-Benz,GL 350 BLUETEC 4MATIC,Truck,240,6,R
2016,Mercedes-Benz,GL 350 BLUETEC 4MATIC,Truck,240,6,R
2016,Mercedes-Benz,GL 350 BLUETEC 4MATIC,Truck,240,6,R
2016,Mercedes-Benz,GL 450 4MATIC,Truck,362,6,R
2016,Mercedes-Benz,GL 450 4MATIC,Truck,362,6,R
2016,Mercedes-Benz,GL 550 4MATIC,Truck,429,8,R
2016,Mercedes-Benz,GL 550 4MATIC,Truck,429,8,R
2016,Mercedes-Benz,GL 550 4MATIC,Truck,429,8,R
2016,Mercedes-Benz,GL 550 4MATIC,Truck,429,8,R
2016,Mercedes-Benz,GL 550 4MATIC,Truck,429,8,R
2016,Mercedes-Benz,GL 63 AMG,Truck,536,8,R
2016,Mercedes-Benz,GL 63 AMG,Truck,536,8,R
2016,Mercedes-Benz,GL 63 AMG,Truck,536,8,R
2016,Mercedes-Benz,GL 63 AMG,Truck,536,8,R
2016,Mercedes-Benz,GL 63 AMG,Truck,536,8,R
2016,Mercedes-Benz,GL 63 AMG,Truck,518,8,R
2016,Mercedes-Benz,GL 63 AMG,Truck,518,8,R
2016,Mercedes-Benz,GL 63 AMG,Truck,518,8,R
2016,Mercedes-Benz,GL 63 AMG,Truck,518,8,R
2016,Mercedes-Benz,GL 63 AMG,Truck,518,8,R
2016,Mercedes-Benz,GLA 250,Both,208,4,F
2016,Mercedes-Benz,GLA 250,Both,208,4,F
2016,Mercedes-Benz,GLA 250 4MATIC,Both,208,4,F
2016,Mercedes-Benz,GLA 250 4MATIC,Both,208,4,F
2016,Mercedes-Benz,GLA 250 4MATIC,Both,208,4,F
2016,Mercedes-Benz,GLA 250 4MATIC,Both,208,4,F
2016,Mercedes-Benz,GLA 45 AMG 4MATIC,Car,355,4,F
2016,Mercedes-Benz,GLA 45 AMG 4MATIC,Car,355,4,F
2016,Mercedes-Benz,GLE 300 d 4MATIC,Truck,200,4,R
2016,Mercedes-Benz,GLE 300 d 4MATIC,Truck,200,4,R
2016,Mercedes-Benz,GLE 300 d 4MATIC,Truck,200,4,R
2016,Mercedes-Benz,GLE 300 d 4MATIC,Truck,200,4,R
2016,Mercedes-Benz,GLE 300 d 4MATIC,Truck,200,4,R
2016,Mercedes-Benz,GLE 300 d 4MATIC,Truck,200,4,R
2016,Mercedes-Benz,GLE 300 d 4MATIC,Truck,200,4,R
2016,Mercedes-Benz,GLE 300 d 4MATIC,Truck,200,4,R
2016,Mercedes-Benz,GLE 300 d 4MATIC,Truck,200,4,R
2016,Mercedes-Benz,GLE 300 d 4MATIC,Truck,200,4,R
2016,Mercedes-Benz,GLE 300 d 4MATIC,Truck,200,4,R
2016,Mercedes-Benz,GLE 300 d 4MATIC,Truck,200,4,R
2016,Mercedes-Benz,GLE 300 d 4MATIC,Truck,200,4,R
2016,Mercedes-Benz,GLE 300 d 4MATIC,Truck,200,4,R
2016,Mercedes-Benz,GLE 300 d 4MATIC,Truck,200,4,R
2016,Mercedes-Benz,GLE 350 D 4MATIC,Truck,250,6,R
2016,Mercedes-Benz,GLE 350 D 4MATIC,Truck,250,6,R
2016,Mercedes-Benz,GLE 350 D 4MATIC,Truck,250,6,R
2016,Mercedes-Benz,GLE 350 D 4MATIC,Truck,250,6,R
2016,Mercedes-Benz,GLE 350 D 4MATIC,Truck,250,6,R
2016,Mercedes-Benz,GLE 350 D 4MATIC,Truck,250,6,R
2016,Mercedes-Benz,GLE 450 AMG (coupe),Truck,362,6,A
2016,Mercedes-Benz,GLE 450 AMG (coupe),Truck,362,6,A
2016,Mercedes-Benz,Maybach S 600,Both,523,12,R
2016,Mercedes-Benz,Maybach S 600,Both,523,12,R
2016,Mercedes-Benz,Metris (Cargo Van),Truck,208,4,R
2016,Mercedes-Benz,Metris (Cargo Van),Truck,208,4,R
2016,Mercedes-Benz,Metris (Cargo Van),Truck,208,4,R
2016,Mercedes-Benz,Metris (Passenger Van),Truck,208,4,R
2016,Mercedes-Benz,Metris (Passenger Van),Truck,208,4,R
2016,Mercedes-Benz,Metris (Passenger Van),Truck,208,4,R
2016,Mercedes-Benz,ML 350,Both,302,6,R
2016,Mercedes-Benz,ML 350,Both,302,6,R
2016,Mercedes-Benz,ML 350 4MATIC,Both,302,6,R
2016,Mercedes-Benz,ML 350 4MATIC,Both,302,6,R
2016,Mercedes-Benz,ML 350 4MATIC,Both,302,6,R
2016,Mercedes-Benz,ML 350 4MATIC,Both,302,6,R
2016,Mercedes-Benz,ML 400 4MATIC,Truck,329,6,R
2016,Mercedes-Benz,ML 400 4MATIC,Truck,329,6,R
2016,Mercedes-Benz,ML 63 AMG,Truck,518,8,R
2016,Mercedes-Benz,ML 63 AMG,Truck,518,8,R
2016,Mercedes-Benz,ML 63 AMG,Truck,518,8,R
2016,Mercedes-Benz,ML 63 AMG,Truck,518,8,R
2016,Mercedes-Benz,ML 63 AMG,Truck,518,8,R
2016,Mercedes-Benz,S 550,Car,449,8,R
2016,Mercedes-Benz,S 550,Car,449,8,R
2016,Mercedes-Benz,S 550,Car,449,8,R
2016,Mercedes-Benz,S 550,Car,449,8,R
2016,Mercedes-Benz,S 550,Car,449,8,R
2016,Mercedes-Benz,S 550,Car,449,8,R
2016,Mercedes-Benz,S 550 4MATIC,Car,449,8,R
2016,Mercedes-Benz,S 550 4MATIC,Car,449,8,R
2016,Mercedes-Benz,S 550 4MATIC,Car,449,8,R
2016,Mercedes-Benz,S 550 4MATIC,Car,449,8,R
2016,Mercedes-Benz,S 550 4MATIC,Car,449,8,R
2016,Mercedes-Benz,S 550 4MATIC (coupe),Car,429,8,R
2016,Mercedes-Benz,S 550 4MATIC (coupe),Car,429,8,R
2016,Mercedes-Benz,S 600,Both,523,12,R
2016,Mercedes-Benz,S 600,Both,523,12,R
2016,Mercedes-Benz,S 63 AMG 4MATIC,Car,577,8,R
2016,Mercedes-Benz,S 63 AMG 4MATIC,Car,577,8,R
2016,Mercedes-Benz,S 63 AMG 4MATIC,Car,577,8,R
2016,Mercedes-Benz,S 63 AMG 4MATIC,Car,577,8,R
2016,Mercedes-Benz,S 63 AMG 4MATIC,Car,577,8,R
2016,Mercedes-Benz,S 63 AMG 4MATIC (coupe),Car,577,8,R
2016,Mercedes-Benz,S 63 AMG 4MATIC (coupe),Car,577,8,R
2016,Mercedes-Benz,S 65 AMG,Car,621,12,R
2016,Mercedes-Benz,S 65 AMG,Car,621,12,R
2016,Mercedes-Benz,S 65 AMG (coupe),Car,621,12,R
2016,Mercedes-Benz,S 65 AMG (coupe),Car,621,12,R
2016,Mercedes-Benz,SL 400,Car,329,6,R
2016,Mercedes-Benz,SL 400,Car,329,6,R
2016,Mercedes-Benz,SL 550,Car,449,8,R
2016,Mercedes-Benz,SL 550,Car,449,8,R
2016,Mercedes-Benz,SL 63 AMG,Car,536,8,R
2016,Mercedes-Benz,SL 63 AMG,Car,536,8,R
2016,Mercedes-Benz,SL 63 AMG,Car,536,8,R
2016,Mercedes-Benz,SL 63 AMG,Car,536,8,R
2016,Mercedes-Benz,SL 63 AMG,Car,536,8,R
2016,Mercedes-Benz,SL 65 AMG,Car,621,12,R
2016,Mercedes-Benz,SL 65 AMG,Car,621,12,R
2016,Mercedes-Benz,SLK 300,Car,241,4,R
2016,Mercedes-Benz,SLK 300,Car,241,4,R
2016,Mercedes-Benz,SLK 350,Car,302,6,R
2016,Mercedes-Benz,SLK 350,Car,302,6,R
2016,Mercedes-Benz,SLK 55 AMG,Car,416,8,R
2016,Mercedes-Benz,SLK 55 AMG,Car,416,8,R
2016,Mercedes-Benz,SLK 55 AMG,Car,416,8,R
2016,Mercedes-Benz,SLK 55 AMG,Car,416,8,R
2016,Mercedes-Benz,SLK 55 AMG,Car,416,8,R
2016,Mercedes-Benz,Smart Fortwo (Coupe),Car,89,3,R
2016,Mercedes-Benz,Smart Fortwo (Coupe),Car,89,3,R
2016,Mercedes-Benz,Smart Fortwo (Coupe),Car,89,3,R
2016,Mercedes-Benz,Smart Fortwo (Coupe),Car,89,3,R
2016,Mercedes-Benz,Smart Fortwo (Coupe),Car,89,3,R
2016,Mercedes-Benz,Smart Fortwo (Coupe),Car,89,3,R
2016,Mercedes-Benz,smart fortwo electric drive (convertible),Car,74,,R
2016,Mercedes-Benz,smart fortwo electric drive (convertible),Car,74,,R
2016,MITSUBISHI,i-MiEV,Car,66,,R
2016,MITSUBISHI,i-MiEV,Car,66,,R
2016,MITSUBISHI,OUTLANDER 2WD,Truck,166,4,F
2016,MITSUBISHI,OUTLANDER 2WD,Truck,166,4,F
2016,MITSUBISHI,OUTLANDER 2WD,Truck,166,4,F
2016,MITSUBISHI,OUTLANDER 2WD,Truck,166,4,F
2016,MITSUBISHI,OUTLANDER 4WD,Truck,166,4,F
2016,MITSUBISHI,OUTLANDER 4WD,Truck,166,4,F
2016,MITSUBISHI,OUTLANDER 4WD,Truck,166,4,F
2016,MITSUBISHI,OUTLANDER 4WD,Truck,166,4,F
2016,MITSUBISHI,OUTLANDER 4WD,Truck,224,6,F
2016,MITSUBISHI,OUTLANDER 4WD,Truck,224,6,F
2016,INFINITI,INFINITI QX50 AWD Journey,Car,325,6,R
2016,INFINITI,INFINITI QX50 AWD Journey,Car,325,6,R
2016,INFINITI,INFINITI QX50 AWD Journey,Car,325,6,R
2016,INFINITI,INFINITI QX50 AWD Journey,Car,325,6,R
2016,INFINITI,INFINITI QX70 AWD,Truck,325,6,R
2016,INFINITI,INFINITI QX70 AWD,Truck,325,6,R
2016,INFINITI,INFINITI QX70 AWD,Truck,325,6,R
2016,INFINITI,INFINITI QX70 AWD,Truck,325,6,R
2016,INFINITI,INFINITI QX70 RWD,Truck,325,6,R
2016,INFINITI,INFINITI QX70 RWD,Truck,325,6,R
2016,INFINITI,INFINITI QX80 2WD,Truck,400,8,R
2016,INFINITI,INFINITI QX80 2WD,Truck,400,8,R
2016,INFINITI,INFINITI QX80 2WD,Truck,400,8,R
2016,INFINITI,INFINITI QX80 2WD,Truck,400,8,R
2016,INFINITI,INFINITI QX80 4WD,Truck,400,8,R
2016,INFINITI,INFINITI QX80 4WD,Truck,400,8,R
2016,INFINITI,INFINITI QX80 4WD,Truck,400,8,R
2016,INFINITI,INFINITI QX80 4WD,Truck,400,8,R
2016,NISSAN,NISSAN 370Z Touring,Car,332,6,R
2016,NISSAN,NISSAN 370Z Touring,Car,332,6,R
2016,NISSAN,NISSAN 370Z Touring,Car,332,6,R
2016,NISSAN,NISSAN 370Z Touring,Car,332,6,R
2016,NISSAN,NISSAN 370Z Touring,Car,332,6,R
2016,NISSAN,NISSAN 370Z Touring,Car,332,6,R
2016,NISSAN,NISSAN 370Z Touring,Car,332,6,R
2016,NISSAN,NISSAN 370Z Touring,Car,332,6,R
2016,NISSAN,NISSAN 370Z Touring,Car,332,6,R
2016,NISSAN,NISSAN 370Z Touring,Car,332,6,R
2016,NISSAN,NISSAN 370Z Touring,Car,332,6,R
2016,NISSAN,NISSAN 370Z Touring,Car,332,6,R
2016,NISSAN,NISSAN 370Z Touring,Car,332,6,R
2016,NISSAN,NISSAN 370Z Touring,Car,332,6,R
2016,NISSAN,NISSAN 370Z Touring,Car,332,6,R
2016,NISSAN,NISSAN 370Z Touring,Car,332,6,R
2016,NISSAN,NISSAN 370Z Touring,Car,332,6,R
2016,NISSAN,NISSAN 370Z Touring,Car,332,6,R
2016,NISSAN,NISSAN 370Z Touring,Car,332,6,R
2016,NISSAN,NISSAN 370Z Touring,Car,332,6,R
2016,NISSAN,NISSAN 370Z Touring,Car,332,6,R
2016,NISSAN,NISSAN 370Z Touring,Car,332,6,R
2016,NISSAN,NISSAN FRONTIER 2WD K/C SV,Truck,261,6,R
2016,NISSAN,NISSAN FRONTIER 2WD K/C SV,Truck,261,6,R
2016,NISSAN,NISSAN FRONTIER 2WD S 4-Cyl 5AT,Truck,152,4,R
2016,NISSAN,NISSAN FRONTIER 2WD S 4-Cyl 5AT,Truck,152,4,R
2016,NISSAN,NISSAN FRONTIER 2WD S 4-Cyl 5MT,Truck,152,4,R
2016,NISSAN,NISSAN FRONTIER 2WD S 4-Cyl 5MT,Truck,152,4,R
2016,NISSAN,NISSAN FRONTIER 2WD SV 4-Cyl 5AT,Truck,152,4,R
2016,NISSAN,NISSAN FRONTIER 2WD SV 4-Cyl 5AT,Truck,152,4,R
2016,NISSAN,NISSAN FRONTIER 2WD SV 4-Cyl 5MT,Truck,152,4,R
2016,NISSAN,NISSAN FRONTIER 2WD SV 4-Cyl 5MT,Truck,152,4,R
2016,NISSAN,NISSAN FRONTIER 4WD C/C PRO-4X,Truck,261,6,R
2016,NISSAN,NISSAN FRONTIER 4WD C/C PRO-4X,Truck,261,6,R
2016,NISSAN,NISSAN FRONTIER 4WD C/C PRO-4X,Truck,261,6,R
2016,NISSAN,NISSAN FRONTIER 4WD C/C PRO-4X,Truck,261,6,R
2016,NISSAN,NISSAN FRONTIER 4WD C/C PRO-4X,Truck,261,6,R
2016,NISSAN,NISSAN FRONTIER 4WD C/C PRO-4X,Truck,261,6,R
2016,NISSAN,NISSAN FRONTIER 4WD K/C PRO-4X,Truck,261,6,R
2016,NISSAN,NISSAN FRONTIER 4WD K/C PRO-4X,Truck,261,6,R
2016,NISSAN,NISSAN FRONTIER 4WD K/C PRO-4X,Truck,261,6,R
2016,NISSAN,NISSAN FRONTIER 4WD K/C PRO-4X,Truck,261,6,R
2016,NISSAN,NISSAN FRONTIER 4WD K/C PRO-4X,Truck,261,6,R
2016,NISSAN,NISSAN FRONTIER 4WD K/C PRO-4X,Truck,261,6,R
2016,NISSAN,NISSAN FRONTIER 4WD K/C PRO-4X,Truck,261,6,R
2016,NISSAN,NISSAN FRONTIER 4WD K/C PRO-4X,Truck,261,6,R
2016,NISSAN,NISSAN FRONTIER 4WD K/C SV,Truck,261,6,R
2016,NISSAN,NISSAN FRONTIER 4WD K/C SV,Truck,261,6,R
2016,NISSAN,NISSAN FRONTIER 4WD K/C SV,Truck,261,6,R
2016,NISSAN,NISSAN FRONTIER 4WD K/C SV,Truck,261,6,R
2016,NISSAN,NISSAN FRONTIER 4WD K/C SV,Truck,261,6,R
2016,NISSAN,NISSAN FRONTIER 4WD K/C SV,Truck,261,6,R
2016,NISSAN,NISSAN FRONTIER 4WD K/C SV,Truck,261,6,R
2016,NISSAN,NISSAN FRONTIER 4WD K/C SV,Truck,261,6,R
2016,NISSAN,NISSAN FRONTIER 4WD K/C SV,Truck,261,6,R
2016,NISSAN,NISSAN FRONTIER 4WD K/C SV,Truck,261,6,R
2016,NISSAN,NISSAN GT-R,Car,530,6,R
2016,NISSAN,NISSAN GT-R,Car,530,6,R
2016,NISSAN,NISSAN GT-R,Car,530,6,R
2016,NISSAN,NISSAN GT-R,Car,530,6,R
2016,NISSAN,NISSAN GT-R,Car,530,6,R
2016,NISSAN,NISSAN GT-R,Car,530,6,R
2016,NISSAN,NISSAN GT-R,Car,530,6,R
2016,NISSAN,NISSAN GT-R,Car,530,6,R
2016,NISSAN,NISSAN GT-R,Car,530,6,R
2016,NISSAN,NISSAN GT-R,Car,530,6,R
2016,NISSAN,NISSAN GT-R,Car,530,6,R
2016,NISSAN,NISSAN GT-R,Car,530,6,R
2016,NISSAN,NISSAN GT-R,Car,530,6,R
2016,NISSAN,NISSAN GT-R,Car,530,6,R
2016,NISSAN,NISSAN GT-R,Car,530,6,R
2016,NISSAN,NISSAN GT-R,Car,530,6,R
2016,NISSAN,NISSAN GT-R,Car,530,6,R
2016,NISSAN,NISSAN GT-R,Car,530,6,R
2016,NISSAN,NISSAN JUKE AWD SL,Car,188,4,F
2016,NISSAN,NISSAN JUKE AWD SL,Car,188,4,F
2016,NISSAN,NISSAN JUKE AWD SL,Car,188,4,F
2016,NISSAN,NISSAN JUKE AWD SL,Car,188,4,F
2016,NISSAN,NISSAN JUKE NISMO RS,Car,215,4,F
2016,NISSAN,NISSAN JUKE NISMO RS,Car,215,4,F
2016,NISSAN,NISSAN JUKE SL,Car,188,4,F
2016,NISSAN,NISSAN JUKE SL,Car,188,4,F
2016,NISSAN,NISSAN JUKE SL,Car,188,4,F
2016,NISSAN,NISSAN JUKE SL,Car,188,4,F
2016,NISSAN,NISSAN JUKE SV,Car,188,4,F
2016,NISSAN,NISSAN JUKE SV,Car,188,4,F
2016,NISSAN,NISSAN JUKE SV,Car,188,4,F
2016,NISSAN,NISSAN JUKE SV,Car,188,4,F
2016,NISSAN,NISSAN LEAF S,Car,107,,F
2016,NISSAN,NISSAN LEAF S,Car,107,,F
2016,NISSAN,NISSAN LEAF SL,Car,107,,F
2016,NISSAN,NISSAN LEAF SL,Car,107,,F
2016,NISSAN,NISSAN LEAF SL,Car,107,,F
2016,NISSAN,NISSAN LEAF SL,Car,107,,F
2016,NISSAN,NISSAN LEAF SV,Car,107,,F
2016,NISSAN,NISSAN LEAF SV,Car,107,,F
2016,NISSAN,NISSAN MAXIMA SR,Car,300,6,F
2016,NISSAN,NISSAN MAXIMA SR,Car,300,6,F
2016,NISSAN,NISSAN MAXIMA SR,Car,300,6,F
2016,NISSAN,NISSAN MAXIMA SR,Car,300,6,F
2016,NISSAN,NISSAN MAXIMA SR,Car,300,6,F
2016,NISSAN,NISSAN MAXIMA SR,Car,300,6,F
2016,NISSAN,NISSAN ROGUE AWD,Truck,170,4,F
2016,NISSAN,NISSAN ROGUE AWD,Truck,170,4,F
2016,NISSAN,NISSAN ROGUE AWD,Truck,170,4,F
2016,NISSAN,NISSAN ROGUE AWD,Truck,170,4,F
2016,NISSAN,NISSAN ROGUE AWD,Truck,170,4,F
2016,NISSAN,NISSAN ROGUE AWD,Truck,170,4,F
2016,NISSAN,NISSAN ROGUE AWD,Truck,170,4,F
2016,NISSAN,NISSAN ROGUE AWD,Truck,170,4,F
2016,NISSAN,NISSAN ROGUE AWD,Truck,170,4,F
2016,NISSAN,NISSAN ROGUE AWD,Truck,170,4,F
2016,NISSAN,NISSAN ROGUE AWD SL,Truck,170,4,F
2016,NISSAN,NISSAN ROGUE AWD SL,Truck,170,4,F
2016,NISSAN,NISSAN ROGUE AWD SL,Truck,170,4,F
2016,NISSAN,NISSAN ROGUE AWD SL,Truck,170,4,F
2016,NISSAN,NISSAN ROGUE AWD SL,Truck,170,4,F
2016,NISSAN,NISSAN ROGUE AWD SL,Truck,170,4,F
2016,NISSAN,NISSAN ROGUE AWD SL,Truck,170,4,F
2016,NISSAN,NISSAN ROGUE AWD SL,Truck,170,4,F
2016,NISSAN,NISSAN ROGUE AWD SL,Truck,170,4,F
2016,NISSAN,NISSAN ROGUE AWD SL,Truck,170,4,F
2016,NISSAN,NISSAN VERSA NOTE S,Car,109,4,F
2016,NISSAN,NISSAN VERSA NOTE S,Car,109,4,F
2016,NISSAN,NISSAN VERSA NOTE SV,Car,109,4,F
2016,NISSAN,NISSAN VERSA NOTE SV,Car,109,4,F
2016,NISSAN,NISSAN VERSA NOTE SV,Car,109,4,F
2016,NISSAN,NISSAN VERSA NOTE SV,Car,109,4,F
2016,NISSAN,NISSAN VERSA S,Car,109,4,F
2016,NISSAN,NISSAN VERSA S,Car,109,4,F
2016,NISSAN,NISSAN VERSA S,Car,109,4,F
2016,NISSAN,NISSAN VERSA S,Car,109,4,F
2016,NISSAN,NISSAN VERSA SV,Car,109,4,F
2016,NISSAN,NISSAN VERSA SV,Car,109,4,F
2016,NISSAN,NISSAN VERSA SV,Car,109,4,F
2016,NISSAN,NISSAN VERSA SV,Car,109,4,F
2016,Pagani Automobili,PT4,Car,730,12,R
2016,Pagani Automobili,PT4,Car,730,12,R
2016,Porsche,911 Carrera,Car,350,6,R
2016,Porsche,911 Carrera,Car,350,6,R
2016,Porsche,911 Carrera,Car,350,6,R
2016,Porsche,911 Carrera,Car,350,6,R
2016,Porsche,911 Carrera,Car,350,6,R
2016,Porsche,911 Carrera,Car,350,6,R
2016,Porsche,911 Carrera,Car,350,6,R
2016,Porsche,911 Carrera,Car,350,6,R
2016,Porsche,911 Carrera 4,Car,350,6,R
2016,Porsche,911 Carrera 4,Car,350,6,R
2016,Porsche,911 Carrera 4,Car,350,6,R
2016,Porsche,911 Carrera 4,Car,350,6,R
2016,Porsche,911 Carrera 4,Car,350,6,R
2016,Porsche,911 Carrera 4,Car,350,6,R
2016,Porsche,911 Carrera 4,Car,350,6,R
2016,Porsche,911 Carrera 4,Car,350,6,R
2016,Porsche,911 Carrera 4 Cabriolet,Car,350,6,R
2016,Porsche,911 Carrera 4 Cabriolet,Car,350,6,R
2016,Porsche,911 Carrera 4 Cabriolet,Car,350,6,R
2016,Porsche,911 Carrera 4 Cabriolet,Car,350,6,R
2016,Porsche,911 Carrera 4 Cabriolet,Car,350,6,R
2016,Porsche,911 Carrera 4 Cabriolet,Car,350,6,R
2016,Porsche,911 Carrera 4 Cabriolet,Car,350,6,R
2016,Porsche,911 Carrera 4 Cabriolet,Car,350,6,R
2016,Porsche,911 Carrera 4S,Car,400,6,R
2016,Porsche,911 Carrera 4S,Car,400,6,R
2016,Porsche,911 Carrera 4S,Car,400,6,R
2016,Porsche,911 Carrera 4S,Car,400,6,R
2016,Porsche,911 Carrera 4S,Car,400,6,R
2016,Porsche,911 Carrera 4S,Car,400,6,R
2016,Porsche,911 Carrera 4S,Car,400,6,R
2016,Porsche,911 Carrera 4S,Car,400,6,R
2016,Porsche,911 Carrera 4S Cabriolet,Car,400,6,R
2016,Porsche,911 Carrera 4S Cabriolet,Car,400,6,R
2016,Porsche,911 Carrera 4S Cabriolet,Car,400,6,R
2016,Porsche,911 Carrera 4S Cabriolet,Car,400,6,R
2016,Porsche,911 Carrera 4S Cabriolet,Car,400,6,R
2016,Porsche,911 Carrera 4S Cabriolet,Car,400,6,R
2016,Porsche,911 Carrera 4S Cabriolet,Car,400,6,R
2016,Porsche,911 Carrera 4S Cabriolet,Car,400,6,R
2016,Porsche,911 Carrera 4S Kit,Car,430,6,R
2016,Porsche,911 Carrera 4S Kit,Car,430,6,R
2016,Porsche,911 Carrera 4S Kit,Car,430,6,R
2016,Porsche,911 Carrera 4S Kit,Car,430,6,R
2016,Porsche,911 Carrera 4S Kit,Car,430,6,R
2016,Porsche,911 Carrera 4S Kit,Car,430,6,R
2016,Porsche,911 Carrera 4S Kit,Car,430,6,R
2016,Porsche,911 Carrera 4S Kit,Car,430,6,R
2016,Porsche,911 Carrera 4S Kit Cabriolet,Car,430,6,R
2016,Porsche,911 Carrera 4S Kit Cabriolet,Car,430,6,R
2016,Porsche,911 Carrera 4S Kit Cabriolet,Car,430,6,R
2016,Porsche,911 Carrera 4S Kit Cabriolet,Car,430,6,R
2016,Porsche,911 Carrera 4S Kit Cabriolet,Car,430,6,R
2016,Porsche,911 Carrera 4S Kit Cabriolet,Car,430,6,R
2016,Porsche,911 Carrera 4S Kit Cabriolet,Car,430,6,R
2016,Porsche,911 Carrera 4S Kit Cabriolet,Car,430,6,R
2016,Porsche,911 Carrera Cabriolet,Car,350,6,R
2016,Porsche,911 Carrera Cabriolet,Car,350,6,R
2016,Porsche,911 Carrera Cabriolet,Car,350,6,R
2016,Porsche,911 Carrera Cabriolet,Car,350,6,R
2016,Porsche,911 Carrera Cabriolet,Car,350,6,R
2016,Porsche,911 Carrera Cabriolet,Car,350,6,R
2016,Porsche,911 Carrera Cabriolet,Car,350,6,R
2016,Porsche,911 Carrera Cabriolet,Car,350,6,R
2016,Porsche,911 Carrera S,Car,400,6,R
2016,Porsche,911 Carrera S,Car,400,6,R
2016,Porsche,911 Carrera S,Car,400,6,R
2016,Porsche,911 Carrera S,Car,400,6,R
2016,Porsche,911 Carrera S,Car,400,6,R
2016,Porsche,911 Carrera S,Car,400,6,R
2016,Porsche,911 Carrera S,Car,400,6,R
2016,Porsche,911 Carrera S,Car,400,6,R
2016,Porsche,911 Carrera S Cabriolet,Car,400,6,R
2016,Porsche,911 Carrera S Cabriolet,Car,400,6,R
2016,Porsche,911 Carrera S Cabriolet,Car,400,6,R
2016,Porsche,911 Carrera S Cabriolet,Car,400,6,R
2016,Porsche,911 Carrera S Cabriolet,Car,400,6,R
2016,Porsche,911 Carrera S Cabriolet,Car,400,6,R
2016,Porsche,911 Carrera S Cabriolet,Car,400,6,R
2016,Porsche,911 Carrera S Cabriolet,Car,400,6,R
2016,Porsche,911 Carrera S Kit,Car,430,6,R
2016,Porsche,911 Carrera S Kit,Car,430,6,R
2016,Porsche,911 Carrera S Kit,Car,430,6,R
2016,Porsche,911 Carrera S Kit,Car,430,6,R
2016,Porsche,911 Carrera S Kit Cabriolet,Car,430,6,R
2016,Porsche,911 Carrera S Kit Cabriolet,Car,430,6,R
2016,Porsche,911 Carrera S Kit Cabriolet,Car,430,6,R
2016,Porsche,911 Carrera S Kit Cabriolet,Car,430,6,R
2016,Porsche,911 GT3,Car,475,6,R
2016,Porsche,911 GT3,Car,475,6,R
2016,Porsche,911 GT3RS,Car,500,6,R
2016,Porsche,911 GT3RS,Car,500,6,R
2016,Porsche,911 Targa 4,Car,350,6,R
2016,Porsche,911 Targa 4,Car,350,6,R
2016,Porsche,911 Targa 4,Car,350,6,R
2016,Porsche,911 Targa 4,Car,350,6,R
2016,Porsche,911 Targa 4S,Car,400,6,R
2016,Porsche,911 Targa 4S,Car,400,6,R
2016,Porsche,911 Targa 4S,Car,400,6,R
2016,Porsche,911 Targa 4S,Car,400,6,R
2016,Porsche,911 Turbo S Cabriolet,Car,560,6,R
2016,Porsche,911 Turbo S Cabriolet,Car,560,6,R
2016,Porsche,911 Turbo S Cabriolet,Car,560,6,R
2016,Porsche,911 Turbo S Cabriolet,Car,560,6,R
2016,Porsche,Boxster,Car,265,6,R
2016,Porsche,Boxster,Car,265,6,R
2016,Porsche,Boxster,Car,265,6,R
2016,Porsche,Boxster,Car,265,6,R
2016,Porsche,Boxster S,Car,315,6,R
2016,Porsche,Boxster S,Car,315,6,R
2016,Porsche,Boxster S,Car,315,6,R
2016,Porsche,Boxster S,Car,315,6,R
2016,Porsche,Boxster Spyder,Car,375,6,R
2016,Porsche,Boxster Spyder,Car,375,6,R
2016,Porsche,Cayenne,Both,300,6,A
2016,Porsche,Cayenne,Both,300,6,A
2016,Porsche,Cayenne GTS,Truck,440,6,A
2016,Porsche,Cayenne GTS,Truck,440,6,A
2016,Porsche,Cayenne S,Truck,420,6,A
2016,Porsche,Cayenne S,Truck,420,6,A
2016,Porsche,Cayenne S e-Hybrid,Both,416,6,R
2016,Porsche,Cayenne S e-Hybrid,Both,416,6,R
2016,Porsche,Cayenne S e-Hybrid,Both,416,6,R
2016,Porsche,Cayenne S e-Hybrid,Both,416,6,R
2016,Porsche,Cayenne Turbo,Truck,520,8,R
2016,Porsche,Cayenne Turbo,Truck,520,8,R
2016,Porsche,Cayman GT4,Car,385,6,R
2016,Porsche,Cayman GT4,Car,385,6,R
2016,Porsche,Cayman GTS,Car,340,6,R
2016,Porsche,Cayman GTS,Car,340,6,R
2016,Porsche,Cayman GTS,Car,340,6,R
2016,Porsche,Cayman GTS,Car,340,6,R
2016,Porsche,Cayman GTS,Car,340,6,R
2016,Porsche,Cayman GTS,Car,340,6,R
2016,Porsche,Cayman GTS,Car,340,6,R
2016,Porsche,Cayman GTS,Car,340,6,R
2016,Porsche,Macan S,Truck,340,6,R
